follow,left,filename,triggernum,triggername
True,False,eggs056_mask.png,212,egg_follow_right_eggs056
False,True,eggs056_mask.png,221,egg_fix_left_eggs056
False,False,eggs056_mask.png,222,egg_fix_right_eggs056
True,True,eggs057_mask.png,211,egg_follow_left_eggs057
True,False,eggs057_mask.png,212,egg_follow_right_eggs057
False,True,eggs057_mask.png,221,egg_fix_left_eggs057
False,False,eggs057_mask.png,222,egg_fix_right_eggs057
True,True,eggs058_mask.png,211,egg_follow_left_eggs058
True,False,eggs058_mask.png,212,egg_follow_right_eggs058
False,True,eggs058_mask.png,221,egg_fix_left_eggs058
False,False,eggs058_mask.png,222,egg_fix_right_eggs058
True,True,eggs059_mask.png,211,egg_follow_left_eggs059
True,False,eggs059_mask.png,212,egg_follow_right_eggs059
False,True,eggs059_mask.png,221,egg_fix_left_eggs059
False,False,eggs059_mask.png,222,egg_fix_right_eggs059
True,True,eggs060_mask.png,211,egg_follow_left_eggs060
True,False,eggs060_mask.png,212,egg_follow_right_eggs060
False,True,eggs060_mask.png,221,egg_fix_left_eggs060
False,False,eggs060_mask.png,222,egg_fix_right_eggs060
True,True,eggs061_mask.png,211,egg_follow_left_eggs061
True,False,eggs061_mask.png,212,egg_follow_right_eggs061
False,True,eggs061_mask.png,221,egg_fix_left_eggs061
False,False,eggs061_mask.png,222,egg_fix_right_eggs061
True,True,eggs062_mask.png,211,egg_follow_left_eggs062
True,False,eggs062_mask.png,212,egg_follow_right_eggs062
False,True,eggs062_mask.png,221,egg_fix_left_eggs062
False,False,eggs062_mask.png,222,egg_fix_right_eggs062
True,True,eggs063_mask.png,211,egg_follow_left_eggs063
True,False,eggs063_mask.png,212,egg_follow_right_eggs063
False,True,eggs063_mask.png,221,egg_fix_left_eggs063
False,False,eggs063_mask.png,222,egg_fix_right_eggs063
True,True,eggs064_mask.png,211,egg_follow_left_eggs064
True,False,eggs064_mask.png,212,egg_follow_right_eggs064
False,True,eggs064_mask.png,221,egg_fix_left_eggs064
False,False,eggs064_mask.png,222,egg_fix_right_eggs064
True,True,eggs065_mask.png,211,egg_follow_left_eggs065
True,False,eggs065_mask.png,212,egg_follow_right_eggs065
False,True,eggs065_mask.png,221,egg_fix_left_eggs065
False,False,eggs065_mask.png,222,egg_fix_right_eggs065
True,True,eggs066_mask.png,211,egg_follow_left_eggs066
True,False,eggs066_mask.png,212,egg_follow_right_eggs066
False,True,eggs066_mask.png,221,egg_fix_left_eggs066
False,False,eggs066_mask.png,222,egg_fix_right_eggs066
True,True,eggs067_mask.png,211,egg_follow_left_eggs067
True,False,eggs067_mask.png,212,egg_follow_right_eggs067
False,True,eggs067_mask.png,221,egg_fix_left_eggs067
False,False,eggs067_mask.png,222,egg_fix_right_eggs067
True,True,eggs068_mask.png,211,egg_follow_left_eggs068
True,False,eggs068_mask.png,212,egg_follow_right_eggs068
False,True,eggs068_mask.png,221,egg_fix_left_eggs068
False,False,eggs068_mask.png,222,egg_fix_right_eggs068
True,True,eggs069_mask.png,211,egg_follow_left_eggs069
True,False,eggs069_mask.png,212,egg_follow_right_eggs069
False,True,eggs069_mask.png,221,egg_fix_left_eggs069
False,False,eggs069_mask.png,222,egg_fix_right_eggs069
True,True,eggs070_mask.png,211,egg_follow_left_eggs070
True,False,eggs070_mask.png,212,egg_follow_right_eggs070
False,True,eggs070_mask.png,221,egg_fix_left_eggs070
False,False,eggs070_mask.png,222,egg_fix_right_eggs070
True,True,eggs071_mask.png,211,egg_follow_left_eggs071
True,False,eggs071_mask.png,212,egg_follow_right_eggs071
False,True,eggs071_mask.png,221,egg_fix_left_eggs071
False,False,eggs071_mask.png,222,egg_fix_right_eggs071
True,True,eggs072_mask.png,211,egg_follow_left_eggs072
True,False,eggs072_mask.png,212,egg_follow_right_eggs072
False,True,eggs072_mask.png,221,egg_fix_left_eggs072
False,False,eggs072_mask.png,222,egg_fix_right_eggs072
True,True,eggs073_mask.png,211,egg_follow_left_eggs073
True,False,eggs073_mask.png,212,egg_follow_right_eggs073
False,True,eggs073_mask.png,221,egg_fix_left_eggs073
False,False,eggs073_mask.png,222,egg_fix_right_eggs073
True,True,eggs074_mask.png,211,egg_follow_left_eggs074
True,False,eggs074_mask.png,212,egg_follow_right_eggs074
False,True,eggs074_mask.png,221,egg_fix_left_eggs074
False,False,eggs074_mask.png,222,egg_fix_right_eggs074
True,True,eggs075_mask.png,211,egg_follow_left_eggs075
True,False,eggs075_mask.png,212,egg_follow_right_eggs075
False,True,eggs075_mask.png,221,egg_fix_left_eggs075
False,False,eggs075_mask.png,222,egg_fix_right_eggs075
True,True,eggs076_mask.png,211,egg_follow_left_eggs076
True,False,eggs076_mask.png,212,egg_follow_right_eggs076
False,True,eggs076_mask.png,221,egg_fix_left_eggs076
False,False,eggs076_mask.png,222,egg_fix_right_eggs076
True,True,eggs077_mask.png,211,egg_follow_left_eggs077
True,False,eggs077_mask.png,212,egg_follow_right_eggs077
False,True,eggs077_mask.png,221,egg_fix_left_eggs077
False,False,eggs077_mask.png,222,egg_fix_right_eggs077
True,True,eggs078_mask.png,211,egg_follow_left_eggs078
True,False,eggs078_mask.png,212,egg_follow_right_eggs078
False,True,eggs078_mask.png,221,egg_fix_left_eggs078
False,False,eggs078_mask.png,222,egg_fix_right_eggs078
True,True,eggs079_mask.png,211,egg_follow_left_eggs079
True,False,eggs079_mask.png,212,egg_follow_right_eggs079
False,True,eggs079_mask.png,221,egg_fix_left_eggs079
False,False,eggs079_mask.png,222,egg_fix_right_eggs079
True,True,eggs080_mask.png,211,egg_follow_left_eggs080
True,False,eggs080_mask.png,212,egg_follow_right_eggs080
False,True,eggs080_mask.png,221,egg_fix_left_eggs080
False,False,eggs080_mask.png,222,egg_fix_right_eggs080
True,True,eggs081_mask.png,211,egg_follow_left_eggs081
True,False,eggs081_mask.png,212,egg_follow_right_eggs081
False,True,eggs081_mask.png,221,egg_fix_left_eggs081
False,False,eggs081_mask.png,222,egg_fix_right_eggs081
True,True,eggs082_mask.png,211,egg_follow_left_eggs082
True,False,eggs082_mask.png,212,egg_follow_right_eggs082
False,True,eggs082_mask.png,221,egg_fix_left_eggs082
False,False,eggs082_mask.png,222,egg_fix_right_eggs082
True,True,eggs083_mask.png,211,egg_follow_left_eggs083
True,False,eggs083_mask.png,212,egg_follow_right_eggs083
False,True,eggs083_mask.png,221,egg_fix_left_eggs083
False,False,eggs083_mask.png,222,egg_fix_right_eggs083
True,True,eggs084_mask.png,211,egg_follow_left_eggs084
True,False,eggs084_mask.png,212,egg_follow_right_eggs084
False,True,eggs084_mask.png,221,egg_fix_left_eggs084
False,False,eggs084_mask.png,222,egg_fix_right_eggs084
True,True,eggs085_mask.png,211,egg_follow_left_eggs085
True,False,eggs085_mask.png,212,egg_follow_right_eggs085
False,True,eggs085_mask.png,221,egg_fix_left_eggs085
False,False,eggs085_mask.png,222,egg_fix_right_eggs085
True,True,eggs086_mask.png,211,egg_follow_left_eggs086
True,False,eggs086_mask.png,212,egg_follow_right_eggs086
False,True,eggs086_mask.png,221,egg_fix_left_eggs086
False,False,eggs086_mask.png,222,egg_fix_right_eggs086
True,True,eggs087_mask.png,211,egg_follow_left_eggs087
True,False,eggs087_mask.png,212,egg_follow_right_eggs087
False,True,eggs087_mask.png,221,egg_fix_left_eggs087
False,False,eggs087_mask.png,222,egg_fix_right_eggs087
True,True,eggs088_mask.png,211,egg_follow_left_eggs088
True,False,eggs088_mask.png,212,egg_follow_right_eggs088
False,True,eggs088_mask.png,221,egg_fix_left_eggs088
False,False,eggs088_mask.png,222,egg_fix_right_eggs088
True,True,eggs089_mask.png,211,egg_follow_left_eggs089
True,False,eggs089_mask.png,212,egg_follow_right_eggs089
False,True,eggs089_mask.png,221,egg_fix_left_eggs089
False,False,eggs089_mask.png,222,egg_fix_right_eggs089
True,True,eggs090_mask.png,211,egg_follow_left_eggs090
True,False,eggs090_mask.png,212,egg_follow_right_eggs090
False,True,eggs090_mask.png,221,egg_fix_left_eggs090
False,False,eggs090_mask.png,222,egg_fix_right_eggs090
True,True,eggs091_mask.png,211,egg_follow_left_eggs091
True,False,eggs091_mask.png,212,egg_follow_right_eggs091
False,True,eggs091_mask.png,221,egg_fix_left_eggs091
False,False,eggs091_mask.png,222,egg_fix_right_eggs091
True,True,eggs092_mask.png,211,egg_follow_left_eggs092
True,False,eggs092_mask.png,212,egg_follow_right_eggs092
False,True,eggs092_mask.png,221,egg_fix_left_eggs092
False,False,eggs092_mask.png,222,egg_fix_right_eggs092
True,True,eggs093_mask.png,211,egg_follow_left_eggs093
True,False,eggs093_mask.png,212,egg_follow_right_eggs093
False,True,eggs093_mask.png,221,egg_fix_left_eggs093
False,False,eggs093_mask.png,222,egg_fix_right_eggs093
True,True,eggs094_mask.png,211,egg_follow_left_eggs094
True,False,eggs094_mask.png,212,egg_follow_right_eggs094
False,True,eggs094_mask.png,221,egg_fix_left_eggs094
False,False,eggs094_mask.png,222,egg_fix_right_eggs094
True,True,eggs095_mask.png,211,egg_follow_left_eggs095
True,False,eggs095_mask.png,212,egg_follow_right_eggs095
False,True,eggs095_mask.png,221,egg_fix_left_eggs095
False,False,eggs095_mask.png,222,egg_fix_right_eggs095
True,True,eggs097_mask.png,211,egg_follow_left_eggs097
True,False,eggs097_mask.png,212,egg_follow_right_eggs097
False,True,eggs097_mask.png,221,egg_fix_left_eggs097
False,False,eggs097_mask.png,222,egg_fix_right_eggs097
True,True,eggs098_mask.png,211,egg_follow_left_eggs098
True,False,eggs098_mask.png,212,egg_follow_right_eggs098
False,True,eggs098_mask.png,221,egg_fix_left_eggs098
False,False,eggs098_mask.png,222,egg_fix_right_eggs098
True,True,eggs099_mask.png,211,egg_follow_left_eggs099
True,False,eggs099_mask.png,212,egg_follow_right_eggs099
False,True,eggs099_mask.png,221,egg_fix_left_eggs099
False,False,eggs099_mask.png,222,egg_fix_right_eggs099
True,True,eggs100_mask.png,211,egg_follow_left_eggs100
True,False,eggs100_mask.png,212,egg_follow_right_eggs100
False,True,eggs100_mask.png,221,egg_fix_left_eggs100
False,False,eggs100_mask.png,222,egg_fix_right_eggs100
True,True,eggs101_mask.png,211,egg_follow_left_eggs101
True,False,eggs101_mask.png,212,egg_follow_right_eggs101
False,True,eggs101_mask.png,221,egg_fix_left_eggs101
False,False,eggs101_mask.png,222,egg_fix_right_eggs101
True,True,eggs102_mask.png,211,egg_follow_left_eggs102
True,False,eggs102_mask.png,212,egg_follow_right_eggs102
False,True,eggs102_mask.png,221,egg_fix_left_eggs102
False,False,eggs102_mask.png,222,egg_fix_right_eggs102
True,True,eggs103_mask.png,211,egg_follow_left_eggs103
True,False,eggs103_mask.png,212,egg_follow_right_eggs103
False,True,eggs103_mask.png,221,egg_fix_left_eggs103
False,False,eggs103_mask.png,222,egg_fix_right_eggs103
True,True,eggs104_mask.png,211,egg_follow_left_eggs104
True,False,eggs104_mask.png,212,egg_follow_right_eggs104
False,True,eggs104_mask.png,221,egg_fix_left_eggs104
False,False,eggs104_mask.png,222,egg_fix_right_eggs104
True,True,eggs105_mask.png,211,egg_follow_left_eggs105
True,False,eggs105_mask.png,212,egg_follow_right_eggs105
False,True,eggs105_mask.png,221,egg_fix_left_eggs105
False,False,eggs105_mask.png,222,egg_fix_right_eggs105
True,True,eggs106_mask.png,211,egg_follow_left_eggs106
True,False,eggs106_mask.png,212,egg_follow_right_eggs106
False,True,eggs106_mask.png,221,egg_fix_left_eggs106
False,False,eggs106_mask.png,222,egg_fix_right_eggs106
True,True,eggs107_mask.png,211,egg_follow_left_eggs107
True,False,eggs107_mask.png,212,egg_follow_right_eggs107
False,True,eggs107_mask.png,221,egg_fix_left_eggs107
False,False,eggs107_mask.png,222,egg_fix_right_eggs107
True,True,eggs108_mask.png,211,egg_follow_left_eggs108
True,False,eggs108_mask.png,212,egg_follow_right_eggs108
False,True,eggs108_mask.png,221,egg_fix_left_eggs108
False,False,eggs108_mask.png,222,egg_fix_right_eggs108
True,True,eggs109_mask.png,211,egg_follow_left_eggs109
True,False,eggs109_mask.png,212,egg_follow_right_eggs109
False,True,eggs109_mask.png,221,egg_fix_left_eggs109
False,False,eggs109_mask.png,222,egg_fix_right_eggs109
True,True,eggs110_mask.png,211,egg_follow_left_eggs110
True,False,eggs110_mask.png,212,egg_follow_right_eggs110
False,True,eggs110_mask.png,221,egg_fix_left_eggs110
False,False,eggs110_mask.png,222,egg_fix_right_eggs110
True,True,eggs111_mask.png,211,egg_follow_left_eggs111
True,False,eggs111_mask.png,212,egg_follow_right_eggs111
False,True,eggs111_mask.png,221,egg_fix_left_eggs111
False,False,eggs111_mask.png,222,egg_fix_right_eggs111
True,True,eggs112_mask.png,211,egg_follow_left_eggs112
True,False,eggs112_mask.png,212,egg_follow_right_eggs112
False,True,eggs112_mask.png,221,egg_fix_left_eggs112
False,False,eggs112_mask.png,222,egg_fix_right_eggs112
True,True,eggs113_mask.png,211,egg_follow_left_eggs113
True,False,eggs113_mask.png,212,egg_follow_right_eggs113
False,True,eggs113_mask.png,221,egg_fix_left_eggs113
False,False,eggs113_mask.png,222,egg_fix_right_eggs113
True,True,eggs114_mask.png,211,egg_follow_left_eggs114
True,False,eggs114_mask.png,212,egg_follow_right_eggs114
False,True,eggs114_mask.png,221,egg_fix_left_eggs114
False,False,eggs114_mask.png,222,egg_fix_right_eggs114
True,True,eggs115_mask.png,211,egg_follow_left_eggs115
True,False,eggs115_mask.png,212,egg_follow_right_eggs115
False,True,eggs115_mask.png,221,egg_fix_left_eggs115
False,False,eggs115_mask.png,222,egg_fix_right_eggs115
True,True,eggs116_mask.png,211,egg_follow_left_eggs116
True,False,eggs116_mask.png,212,egg_follow_right_eggs116
False,True,eggs116_mask.png,221,egg_fix_left_eggs116
False,False,eggs116_mask.png,222,egg_fix_right_eggs116
True,True,eggs117_mask.png,211,egg_follow_left_eggs117
True,False,eggs117_mask.png,212,egg_follow_right_eggs117
False,True,eggs117_mask.png,221,egg_fix_left_eggs117
False,False,eggs117_mask.png,222,egg_fix_right_eggs117
True,True,eggs118_mask.png,211,egg_follow_left_eggs118
True,False,eggs118_mask.png,212,egg_follow_right_eggs118
False,True,eggs118_mask.png,221,egg_fix_left_eggs118
False,False,eggs118_mask.png,222,egg_fix_right_eggs118
True,True,eggs119_mask.png,211,egg_follow_left_eggs119
True,False,eggs119_mask.png,212,egg_follow_right_eggs119
False,True,eggs119_mask.png,221,egg_fix_left_eggs119
False,False,eggs119_mask.png,222,egg_fix_right_eggs119
True,True,eggs120_mask.png,211,egg_follow_left_eggs120
True,False,eggs120_mask.png,212,egg_follow_right_eggs120
False,True,eggs120_mask.png,221,egg_fix_left_eggs120
False,False,eggs120_mask.png,222,egg_fix_right_eggs120
True,True,eggs121_mask.png,211,egg_follow_left_eggs121
True,False,eggs121_mask.png,212,egg_follow_right_eggs121
False,True,eggs121_mask.png,221,egg_fix_left_eggs121
False,False,eggs121_mask.png,222,egg_fix_right_eggs121
True,True,eggs122_mask.png,211,egg_follow_left_eggs122
